date,stock_id,rank,turnover,per,yield,pbr
2022-01-03,2886,97,566471660,18.7,4.47,1.49
2022-01-03,2375,98,563962191,12.49,1.91,1.71
2022-01-03,3006,99,547302553,10.96,1.22,3.87
2022-01-03,1303,100,542510104,9.01,2.78,1.72
2022-01-03,6491,101,541168735,25.95,1.16,5.89
2022-01-03,6698,102,532625091,110.19,0.86,3.18
2022-01-03,4919,103,531767658,30.06,0.54,4.05
2022-01-03,2342,104,527160600,24.59,0.99,3.5
2022-01-03,2388,105,524286429,7.49,0.93,4.5
2022-01-03,2637,106,521987018,10.79,1.87,1.89
2022-01-03,0056,107,520067339,,,
2022-01-03,3714,108,519801763,,0.0,1.04
2022-01-03,3059,109,517446712,56.75,1.06,1.5
2022-01-03,6706,110,515864632,19.13,1.82,4.48
2022-01-03,6205,111,506936993,39.05,2.15,2.71
2022-01-03,8016,112,502845957,8.16,2.34,3.87
2022-01-03,2014,113,501929518,9.4,0.74,2.66
2022-01-03,6691,114,501344750,20.61,4.66,5.61
2022-01-03,2369,115,494400375,19.21,0.0,1.88
2022-01-03,4994,116,486151098,26.22,4.59,4.48
2022-01-03,3042,117,482705544,11.66,3.58,2.83
2022-01-03,3036,118,472918048,9.75,4.31,1.38
2022-01-03,8103,119,468543034,14.03,2.58,1.57
2022-01-03,2891,120,467874201,9.68,4.08,1.24
2022-01-03,2353,121,466741780,8.48,4.98,1.47
2022-01-03,4739,122,465712706,34.51,0.82,3.63
2022-01-03,2201,123,461832661,9.16,2.33,0.84
2022-01-03,3653,124,450304167,48.69,1.47,7.48
2022-01-03,6756,125,450153530,47.46,0.89,11.56
2022-01-03,3588,126,442772774,33.56,0.73,5.24
2022-01-03,4755,127,434251666,36.61,1.77,4.39
2022-01-03,3443,128,433497065,50.04,0.86,16.38
2022-01-03,2606,129,432392614,14.18,2.0,2.08
2022-01-03,4906,130,428268909,22.61,6.11,1.1
2022-01-03,8070,131,423327744,17.66,3.36,3.12
2022-01-03,2027,132,422865753,10.0,1.75,2.11
2022-01-03,3019,133,416919331,22.04,1.05,2.28
2022-01-03,4934,134,410081803,,0.0,4.58
2022-01-03,8454,135,406094230,101.59,0.72,38.4
2022-01-03,3706,136,403764144,3.34,2.9,0.83
2022-01-03,2636,137,400247653,6.25,2.25,2.18
2022-01-03,6116,138,392387681,5.41,2.82,1.06
2022-01-03,6515,139,387382640,39.38,3.03,5.4
2022-01-03,8112,140,382306765,8.04,5.88,2.07
2022-01-03,6669,141,367552775,21.74,2.94,7.69
2022-01-03,2312,142,365467129,,1.84,1.42
2022-01-03,2464,143,363231651,16.67,4.46,2.14
2022-01-03,2892,144,360827654,15.84,4.1,1.42
2022-01-03,4770,145,360575834,27.39,1.49,6.18
2022-01-03,3563,146,359621009,15.58,4.32,4.48
2022-01-03,3045,147,355951636,26.66,4.28,4.53
2022-01-03,1314,148,353065360,10.61,0.0,0.57
2022-01-03,2393,149,348601180,11.84,4.21,1.3
2022-01-03,6282,150,348120467,47.93,3.34,1.9
2022-04-01,2330,1,18328227645,25.6,1.87,7.04
2022-04-01,2454,2,10627369757,12.85,8.11,3.31
2022-04-01,2603,3,9410907938,3.07,13.0,2.24
2022-04-01,3035,4,7969737047,67.1,1.06,9.89
2022-04-01,2609,5,6444245810,2.67,15.81,1.89
2022-04-01,1708,6,6390605909,21.49,3.46,2.39
2022-04-01,4919,7,6041329296,25.96,2.73,4.91
2022-04-01,3037,8,5616189015,27.18,1.4,5.92
2022-04-01,2303,9,4440132288,11.83,5.67,2.35
2022-04-01,2618,10,4135146709,25.98,1.82,2.0
2022-04-01,2610,11,3185888528,17.22,3.09,2.18
2022-04-01,3532,12,3173478003,77.2,0.79,5.23
2022-04-01,2888,13,3118085247,7.17,3.82,0.62
2022-04-01,3189,14,3043223539,23.66,2.22,3.14
2022-04-01,1732,15,2790991546,104.13,0.73,4.18
2022-04-01,2344,16,2660104722,8.81,3.33,1.45
2022-04-01,2368,17,2533642843,16.28,2.5,4.18
2022-04-01,2317,18,2476028386,10.4,4.98,1.05
2022-04-01,1314,19,2452288473,14.05,3.0,0.63
2022-04-01,2615,20,2064436363,3.78,7.5,2.71
2022-04-01,2891,21,1746224722,11.01,4.19,1.39
2022-04-01,2481,22,1673625028,19.94,2.99,2.98
2022-04-01,2881,23,1623534539,7.15,3.89,1.09
2022-04-01,4755,24,1589528585,28.77,2.6,4.68
2022-04-01,2382,25,1547111669,9.91,7.63,2.07
2022-04-01,1795,26,1528741850,24.39,1.48,3.09
2022-04-01,2379,27,1489707797,12.64,3.36,5.47
2022-04-01,1560,28,1478455996,27.64,2.14,3.94
2022-04-01,2338,29,1460420804,17.51,2.06,4.07
2022-04-01,1760,30,1443680470,84.43,1.46,4.57
2022-04-01,2002,31,1417749977,9.63,7.91,1.71
2022-04-01,3006,32,1394149861,8.72,5.03,3.41
2022-04-01,2409,33,1382527055,3.07,5.08,0.81
2022-04-01,3017,34,1343606710,13.95,3.76,3.26
2022-04-01,3661,35,1340965975,52.68,0.95,7.58
2022-04-01,2345,36,1329273258,27.25,2.61,8.25
2022-04-01,2308,37,1313312362,26.02,2.05,4.51
2022-04-01,6415,38,1249858420,54.55,0.54,13.18
2022-04-01,8046,39,1244089576,32.13,1.9,8.4
2022-04-01,3008,40,1223039475,13.3,3.77,1.75
2022-04-01,0050,41,1123614950,,,
2022-04-01,2351,42,1112426120,33.97,1.89,4.68
2022-04-01,3711,43,1078912253,6.94,4.05,1.7
2022-04-01,5269,44,1073196010,41.19,1.37,8.08
2022-04-01,2882,45,1057273144,6.85,3.85,1.06
2022-04-01,2412,46,1035194315,27.55,3.63,2.6
2022-04-01,2497,47,1019520017,128.4,0.0,8.86
2022-04-01,2642,48,982196136,32.26,2.58,2.82
2022-04-01,2883,49,954246582,10.16,2.85,1.22
2022-04-01,4739,50,943835438,37.21,1.84,3.65
2022-04-01,3034,51,914417743,6.69,3.65,3.69
2022-04-01,2313,52,910857832,11.24,3.72,1.78
2022-04-01,2607,53,896039716,37.6,1.06,1.45
2022-04-01,2886,54,878900055,22.8,3.67,1.78
2022-04-01,6781,55,868301995,45.6,1.15,10.76
2022-04-01,6669,56,854019936,20.02,3.23,6.32
2022-04-01,9958,57,851232693,21.23,2.58,3.66
2022-04-01,1609,58,823443700,13.12,2.41,1.89
2022-04-01,4968,59,817166957,36.69,1.81,7.12
2022-04-01,1301,60,816146472,9.55,7.66,1.69
2022-04-01,2887,61,804096288,12.41,4.9,1.27
2022-04-01,2327,62,794825307,9.15,2.35,2.64
2022-04-01,2834,63,788134135,19.62,3.63,0.99
2022-04-01,6531,64,779674633,23.52,1.87,9.94
2022-04-01,2376,65,770203687,6.21,9.2,2.21
2022-04-01,5871,66,755401101,18.71,2.57,3.69
2022-04-01,6443,67,745996515,410.5,0.0,3.57
2022-04-01,2408,68,722682338,9.38,5.35,1.24
2022-04-01,1513,69,707595440,12.89,5.19,2.21
2022-04-01,2884,70,690245015,21.43,4.06,2.27
2022-04-01,9919,71,671554893,52.8,1.14,1.95
2022-04-01,2357,72,668505459,6.23,11.24,1.19
2022-04-01,3481,73,655448774,3.07,2.39,0.58
2022-04-01,2371,74,634855114,23.09,0.0,2.22
2022-04-01,1727,75,628027972,27.04,1.03,3.69
2022-04-01,3443,76,626690167,46.61,1.38,12.93
2022-04-01,1216,77,616298614,18.89,4.08,3.22
2022-04-01,1303,78,604539150,9.12,8.02,1.79
2022-04-01,1476,79,604169516,26.04,2.46,6.34
2022-04-01,6770,80,591229894,11.43,3.52,2.76
2022-04-01,4927,81,574258208,14.28,2.9,2.66
2022-04-01,4133,82,571334153,102.34,0.96,2.4
2022-04-01,1590,83,564163620,28.69,1.44,5.26
2022-04-01,3016,84,558113162,86.57,1.03,7.16
2022-04-01,3653,85,554721334,42.84,1.67,7.24
2022-04-01,2885,86,550852742,9.27,6.77,1.2
2022-04-01,3515,87,548368507,10.61,6.33,3.05
2022-04-01,6235,88,532816914,40.26,0.78,2.68
2022-04-01,2337,89,504742295,6.26,4.46,1.6
2022-04-01,2031,90,498185353,8.21,5.76,2.05
2022-04-01,1101,91,493504834,15.5,6.77,1.54
2022-04-01,2498,92,487909405,,0.0,1.82
2022-04-01,2395,93,487411883,35.16,2.14,7.66
2022-04-01,2014,94,484767293,10.53,6.02,2.96
2022-04-01,3708,95,482279619,55.25,1.36,1.89
2022-04-01,1722,96,476831897,23.77,3.8,1.37
2022-04-01,3645,97,472784621,26.1,1.99,2.72
2022-04-01,2890,98,465638740,12.99,4.81,1.3
2022-04-01,3092,99,465427387,282.0,1.96,3.37
2022-04-01,5388,100,453176773,23.78,2.96,2.48
2022-04-01,6271,101,448978029,18.68,3.11,2.25
2022-04-01,2912,102,445397413,30.87,3.42,8.0
2022-04-01,2006,103,434490587,8.59,9.21,1.72
2022-04-01,2457,104,433005673,,0.0,2.96
2022-04-01,4958,105,420974010,10.63,4.61,1.22
2022-04-01,2027,106,413852971,9.05,3.84,1.79
2022-04-01,2312,107,410018708,1660.0,1.2,1.51
2022-04-01,6719,108,408413472,39.9,1.19,15.3
2022-04-01,2892,109,404661514,18.75,3.51,1.65
2022-04-01,9914,110,399279252,16.53,3.11,4.33
2022-04-01,3406,111,393978462,21.98,1.78,2.95
2022-04-01,8454,112,388685776,52.05,1.28,19.5
2022-04-01,5706,113,388575782,57.69,2.96,3.29
2022-04-01,5880,114,387735394,19.64,4.38,1.71
2022-04-01,4938,115,387004593,9.42,6.9,1.16
2022-04-01,2377,116,385218327,6.49,8.08,2.33
2022-04-01,0056,117,381685177,,,
2022-04-01,6477,118,378038148,53.48,0.85,2.55
2022-04-01,9921,119,370270799,16.54,3.82,3.57
2022-04-01,3665,120,367888470,20.22,3.05,2.72
2022-04-01,2542,121,364995346,7.5,4.38,1.51
2022-04-01,3714,122,361976078,22.32,2.81,0.93
2022-04-01,6706,123,360148218,14.11,5.18,3.51
2022-04-01,9802,124,354785458,19.72,3.36,2.59
2022-04-01,2915,125,332216009,5.22,4.29,0.76
2022-04-01,4906,126,327850461,18.2,4.5,1.06
2022-04-01,2049,127,322115403,23.21,1.87,2.71
2022-04-01,2515,128,321959736,5.91,5.12,0.69
2022-04-01,2637,129,321896719,7.92,6.29,1.86
2022-04-01,1325,130,313440292,13.9,4.42,1.31
2022-04-01,3701,131,310797031,59.33,0.0,5.42
2022-04-01,2353,132,310093384,8.17,7.69,1.4
2022-04-01,6243,133,304267988,38.9,2.27,3.11
2022-04-01,2401,134,303373621,18.56,5.36,2.17
2022-04-01,1529,135,302967540,29.87,2.2,1.9
2022-04-01,9945,136,302004916,10.22,6.32,1.42
2022-04-01,8016,137,296551971,5.87,10.87,3.0
2022-04-01,2324,138,295050964,9.28,7.43,1.05
2022-04-01,2611,139,288255894,14.26,8.25,1.37
2022-04-01,1326,140,285969341,12.04,6.08,1.18
2022-04-01,6251,141,274378994,14.82,2.79,1.26
2022-04-01,1312,142,273054878,4.25,7.41,0.7
2022-04-01,1102,143,270522970,11.29,7.08,1.08
2022-04-01,4904,144,269255643,26.11,4.45,3.66
2022-04-01,4952,145,265103980,12.91,6.91,3.4
2022-04-01,2801,146,263430009,22.86,3.13,1.17
2022-04-01,3533,147,263349828,21.79,2.24,4.49
2022-04-01,6533,148,260274042,129.47,0.69,4.38
2022-04-01,2897,149,259008352,16.97,2.9,0.86
2022-04-01,1712,150,257075337,15.73,5.22,1.94
2022-07-01,2330,1,33459624760,17.83,2.43,5.08
2022-07-01,2603,2,15557604867,1.39,22.56,0.97
2022-07-01,2609,3,7533126646,1.35,25.71,0.92
2022-07-01,3037,4,7431097037,12.9,2.33,3.21
2022-07-01,3035,5,6762734084,25.83,1.92,5.27
2022-07-01,2317,6,6758749961,10.45,4.91,1.06
2022-07-01,2454,7,6562692799,8.18,11.93,2.14
2022-07-01,2498,8,6497657003,,0.0,1.52
2022-07-01,2303,9,5322506465,7.29,7.88,1.57
2022-07-01,3661,10,4860277026,29.37,1.74,4.04
2022-07-01,2618,11,4752002114,12.93,2.02,1.82
2022-07-01,0050,12,4168809309,,,
2022-07-01,2615,13,3996354087,2.1,10.81,1.43
2022-07-01,4919,14,3641509478,13.27,4.08,3.54
2022-07-01,1513,15,3289217924,13.6,5.05,2.12
2022-07-01,5871,16,3255397779,12.68,3.44,2.54
2022-07-01,1560,17,2957714690,23.3,2.04,3.85
2022-07-01,1760,18,2862900894,61.93,1.23,5.64
2022-07-01,3034,19,2846062010,3.98,17.85,2.17
2022-07-01,8046,20,2788198331,12.24,4.1,3.52
2022-07-01,1795,21,2748329515,26.69,1.35,3.23
2022-07-01,2882,22,2710916007,6.28,7.04,0.97
2022-07-01,2368,23,2494659239,11.79,3.21,2.98
2022-07-01,2412,24,2477834660,26.72,3.72,2.48
2022-07-01,3443,25,2437736944,34.65,1.59,10.09
2022-07-01,3189,26,2372730720,11.42,3.46,2.04
2022-07-01,2327,27,2207741453,6.3,3.58,1.45
2022-07-01,0056,28,2012793082,,,
2022-07-01,2881,29,1907547001,5.56,6.0,0.91
2022-07-01,2891,30,1904291939,9.69,5.08,1.17
2022-07-01,2610,31,1889475596,9.78,3.77,1.71
2022-07-01,2308,32,1885304310,21.89,2.48,3.45
2022-07-01,1605,33,1782263219,7.17,4.61,1.08
2022-07-01,2376,34,1772479757,3.79,14.72,1.28
2022-07-01,3532,35,1755942117,30.48,1.35,2.91
2022-07-01,3533,36,1699124061,16.09,2.62,3.45
2022-07-01,1301,37,1675723044,9.42,7.59,1.61
2022-07-01,6235,38,1609388441,31.48,0.72,2.81
2022-07-01,3006,39,1530323265,3.82,10.8,1.48
2022-07-01,3008,40,1521645045,11.95,4.15,1.58
2022-07-01,3711,41,1510814362,4.68,9.4,1.29
2022-07-01,6531,42,1502078748,13.92,3.12,3.25
2022-07-01,3481,43,1402768847,2.56,9.05,0.4
2022-07-01,2883,44,1278505086,7.57,6.99,1.01
2022-07-01,2409,45,1263441307,2.64,6.64,0.63
2022-07-01,2357,46,1234675851,5.09,13.57,0.94
2022-07-01,1303,47,1224385169,8.34,9.07,1.5
2022-07-01,2344,48,1200446350,4.82,4.99,0.97
2022-07-01,2634,49,1192270201,29.86,1.08,2.1
2022-07-01,8261,50,1162798513,10.1,5.85,3.36
2022-07-01,3017,51,1149053601,9.89,4.95,2.52
2022-07-01,2408,52,1136609383,5.6,7.66,0.83
2022-07-01,3653,53,1123424367,26.74,2.22,5.65
2022-07-01,6781,54,1118795169,30.46,1.64,6.88
2022-07-01,6415,55,1109078775,33.73,0.8,8.56
2022-07-01,6770,56,1098233297,8.45,4.83,1.95
2022-07-01,8478,57,1098071209,12.03,2.97,4.22
2022-07-01,6477,58,1082509690,43.36,0.96,2.17
2022-07-01,1101,59,1074167078,14.06,4.96,1.19
2022-07-01,2637,60,1045011531,4.6,8.9,1.16
2022-07-01,9802,61,1030844760,20.9,2.68,3.13
2022-07-01,2388,62,1013358616,10.95,2.09,1.92
2022-07-01,2002,63,1012042910,6.87,10.8,1.21
2022-07-01,2884,64,987391717,19.8,4.6,1.98
2022-07-01,6789,65,982129156,40.92,0.62,9.38
2022-07-01,2345,66,974305090,24.63,2.79,7.05
2022-07-01,4958,67,956195567,8.56,5.22,1.06
2022-07-01,2049,68,953572314,17.8,1.97,2.58
2022-07-01,3406,69,948403316,16.47,2.34,2.26
2022-07-01,6278,70,929458215,5.25,7.37,1.35
2022-07-01,2482,71,899993326,17.5,0.0,1.81
2022-07-01,6669,72,892772036,12.47,3.77,3.87
2022-07-01,6719,73,882596523,29.25,1.8,3.79
2022-07-01,2377,74,876644305,5.06,10.0,2.05
2022-07-01,5269,75,871815715,21.53,2.51,4.55
2022-07-01,6206,76,840546193,14.57,4.5,2.7
2022-07-01,1216,77,829660381,20.64,3.98,3.1
2022-07-01,8114,78,829150031,14.1,3.67,2.83
2022-07-01,5258,79,828046475,13.25,1.13,2.66
2022-07-01,8464,80,827153910,14.54,4.0,4.13
2022-07-01,2379,81,823798597,9.37,7.78,3.83
2022-07-01,9945,82,804900587,10.56,9.96,2.07
2022-07-01,2201,83,786362820,8.12,3.38,0.79
2022-07-01,3708,84,781251071,56.37,1.24,1.9
2022-07-01,1319,85,770151490,37.28,1.82,1.24
2022-07-01,3045,86,754682334,28.24,3.94,4.51
2022-07-01,2371,87,742847126,16.81,0.0,1.96
2022-07-01,8028,88,708117832,29.7,1.35,3.23
2022-07-01,1504,89,678770635,14.38,4.65,0.81
2022-07-01,9958,90,673699503,18.66,2.75,3.63
2022-07-01,2313,91,661791831,8.02,4.39,1.49
2022-07-01,4961,92,661403842,3.61,13.33,1.36
2022-07-01,3596,93,632576172,13.74,6.21,1.99
2022-07-01,2888,94,630021360,7.39,4.71,0.5
2022-07-01,2886,95,629731394,18.75,4.68,1.46
2022-07-01,2892,96,622406156,16.97,4.65,1.45
2022-07-01,3545,97,621917841,2.96,19.18,1.21
2022-07-01,4739,98,606165768,23.17,2.49,2.58
2022-07-01,1609,99,575672340,13.31,3.78,1.59
2022-07-01,9921,100,567653291,13.7,4.52,2.77
2022-07-01,2337,101,567121503,4.31,5.54,1.21
2022-07-01,4938,102,563466855,8.69,8.76,0.95
2022-07-01,4915,103,561301178,11.71,5.14,1.79
2022-07-01,4904,104,551492099,28.89,3.8,4.17
2022-07-01,2382,105,544164506,9.18,8.32,1.8
2022-07-01,2885,106,533061615,7.51,9.18,0.89
2022-07-01,6271,107,530204418,10.52,4.79,1.4
2022-07-01,2834,108,526803407,14.3,4.16,0.85
2022-07-01,6443,109,526188048,190.0,0.0,2.62
2022-07-01,2324,110,524973134,8.03,8.93,0.91
2022-07-01,2340,111,523743653,24.33,7.52,1.77
2022-07-01,8454,112,519367983,35.16,2.18,12.18
2022-07-01,2481,113,514895823,9.85,5.18,1.77
2022-07-01,2338,114,511242602,23.76,2.99,2.94
2022-07-01,4968,115,507215233,59.38,2.46,5.24
2022-07-01,2027,116,507154173,4.68,5.74,1.05
2022-07-01,1476,117,496871049,19.94,2.96,4.81
2022-07-01,2351,118,492074444,23.31,2.55,3.3
2022-07-01,6550,119,490919221,,0.0,11.29
2022-07-01,1590,120,486529301,28.78,1.39,5.45
2022-07-01,2915,121,483684847,3.93,6.8,0.88
2022-07-01,2353,122,473281791,6.05,10.88,1.03
2022-07-01,2492,123,465342278,5.87,5.44,0.87
2022-07-01,3665,124,457923626,19.44,3.25,2.42
2022-07-01,1102,125,447713042,10.89,7.69,0.95
2022-07-01,4755,126,435355824,16.41,3.41,3.5
2022-07-01,8016,127,431298091,3.39,17.02,2.42
2022-07-01,3231,128,424683540,7.89,8.35,0.88
2022-07-01,3714,129,421906880,10.14,4.21,0.63
2022-07-01,1524,130,408595519,29.92,1.67,1.31
2022-07-01,9941,131,404597328,17.19,3.55,3.99
2022-07-01,2354,132,400954982,15.31,3.62,0.64
2022-07-01,2497,133,397356363,51.63,0.0,5.32
2022-07-01,6202,134,385987414,8.02,10.36,2.9
2022-07-01,1326,135,379260394,13.67,6.51,1.07
2022-07-01,2887,136,375962118,10.88,6.88,0.97
2022-07-01,2301,137,373574824,11.11,7.89,1.82
2022-07-01,5876,138,372803131,16.4,3.46,1.47
2022-07-01,6414,139,370159639,14.86,3.44,1.73
2022-07-01,2890,140,366426886,11.56,5.41,1.15
2022-07-01,3062,141,360425281,,0.19,1.58
2022-07-01,2542,142,341112155,10.17,11.83,1.4
2022-07-01,2449,143,340297015,8.34,7.53,1.36
2022-07-01,2395,144,339671109,30.18,2.3,7.63
2022-07-01,6533,145,338853914,46.47,1.2,2.52
2022-07-01,2636,146,331611738,2.57,16.09,1.02
2022-07-01,6505,147,326190328,19.62,4.09,2.39
2022-07-01,2606,148,324303702,6.1,7.71,1.13
2022-07-01,2383,149,321924104,9.87,5.76,2.67
2022-07-01,2312,150,321740089,66.11,1.68,1.02
2022-10-03,2330,1,16068149231,14.18,2.64,4.33
2022-10-03,2603,2,10333283314,2.17,12.04,1.75
2022-10-03,6550,3,6648274223,,0.0,9.89
2022-10-03,3035,4,5219100922,15.76,2.44,4.54
2022-10-03,3661,5,4810155647,38.52,1.32,5.38
2022-10-03,2609,6,4739787811,1.0,31.5,0.79
2022-10-03,8478,7,3422330515,17.81,1.8,6.52
2022-10-03,3443,8,3215419716,33.77,1.24,13.39
2022-10-03,3037,9,2958467887,7.57,2.89,2.49
2022-10-03,2388,10,2710887015,15.03,1.33,3.0
2022-10-03,1605,11,2629209945,7.19,4.13,1.26
2022-10-03,2615,12,2488621947,1.22,17.07,0.86
2022-10-03,1795,13,2268494080,30.06,1.23,3.63
2022-10-03,2317,14,2143649886,9.71,5.15,1.01
2022-10-03,2368,15,2075002807,13.08,2.35,4.04
2022-10-03,2303,16,2054944118,5.92,8.49,1.56
2022-10-03,2412,17,1901382771,23.57,4.13,2.39
2022-10-03,8046,18,1876162533,7.9,5.31,2.84
2022-10-03,6533,19,1872930860,72.23,0.74,4.04
2022-10-03,2454,20,1795428707,6.86,13.32,2.24
2022-10-03,2618,21,1536579622,10.81,2.11,1.72
2022-10-03,2498,22,1448453576,,0.0,1.67
2022-10-03,1760,23,1377139514,45.47,1.11,5.76
2022-10-03,3406,24,1313702539,14.48,2.39,2.19
2022-10-03,2610,25,1271614219,8.29,4.22,1.65
2022-10-03,3711,26,1262411947,4.47,9.08,1.26
2022-10-03,0050,27,1228448047,,,
2022-10-03,2327,28,1204535407,6.32,3.59,1.35
2022-10-03,2882,29,1048703661,5.89,8.97,1.3
2022-10-03,2891,30,964785292,8.76,6.35,1.14
2022-10-03,3008,31,946995335,10.46,4.29,1.48
2022-10-03,0056,32,940521518,,,
2022-10-03,4919,33,928823533,10.51,4.65,2.95
2022-10-03,2881,34,873767513,5.19,7.16,1.05
2022-10-03,6719,35,835465905,12.6,3.06,2.27
2022-10-03,1101,36,832590167,19.68,5.94,1.06
2022-10-03,6781,37,826601064,18.75,2.44,4.77
2022-10-03,3025,38,821955309,19.85,1.53,2.26
2022-10-03,3189,39,810914185,6.68,4.77,1.39
2022-10-03,2886,40,809254727,19.65,5.38,1.41
2022-10-03,2884,41,778697132,19.5,5.29,1.84
2022-10-03,2379,42,769073389,7.13,10.04,3.57
2022-10-03,3454,43,715932716,38.97,1.09,3.66
2022-10-03,3034,44,704668821,3.09,23.68,2.31
2022-10-03,2308,45,699691067,24.88,2.18,4.02
2022-10-03,2345,46,650692231,24.86,2.25,9.52
2022-10-03,6669,47,639389942,13.34,3.11,4.72
2022-10-03,8996,48,600997249,51.44,1.4,5.17
2022-10-03,2408,49,599414907,5.43,7.78,0.83
2022-10-03,3653,50,568600639,25.68,1.82,6.38
2022-10-03,2637,51,567583264,3.16,10.2,0.94
2022-10-03,3533,52,565583877,16.31,2.15,4.22
2022-10-03,6531,53,549488094,10.3,3.92,2.43
2022-10-03,3046,54,544785107,20.14,0.0,5.73
2022-10-03,3017,55,538480925,11.2,3.98,2.91
2022-10-03,5388,56,538450839,15.44,2.94,2.32
2022-10-03,6415,57,528723453,23.43,1.06,5.88
2022-10-03,6770,58,523795155,4.27,6.35,1.35
2022-10-03,2892,59,519868922,17.45,4.68,1.56
2022-10-03,2351,60,504817107,21.21,2.64,3.33
2022-10-03,2364,61,495752549,49.53,0.96,8.58
2022-10-03,2382,62,493599286,9.74,8.89,1.91
2022-10-03,4958,63,482215924,7.78,4.88,1.11
2022-10-03,2497,64,473870954,38.49,0.0,6.04
2022-10-03,5269,65,473399099,14.06,3.91,3.05
2022-10-03,2377,66,460464936,5.51,9.95,1.93
2022-10-03,2383,67,454520698,9.37,6.25,2.75
2022-10-03,1301,68,451633974,7.44,9.48,1.47
2022-10-03,4915,69,445054239,11.34,5.09,1.89
2022-10-03,9802,70,439957789,12.91,2.73,2.7
2022-10-03,2367,71,435417722,,0.0,1.25
2022-10-03,2002,72,432241577,6.94,11.72,1.25
2022-10-03,1476,73,430400797,17.56,3.08,4.85
2022-10-03,1736,74,430205159,,0.65,2.88
2022-10-03,2357,75,424297536,4.87,17.95,0.83
2022-10-03,5880,76,410519698,17.6,5.06,1.7
2022-10-03,6153,77,409165333,,0.0,1.05
2022-10-03,6443,78,402294030,86.1,0.0,3.02
2022-10-03,1590,79,380996818,22.23,1.85,3.96
2022-10-03,1529,80,368445325,35.9,4.11,1.82
2022-10-03,1303,81,368188056,7.67,11.08,1.39
2022-10-03,2358,82,363495168,12.54,1.87,1.11
2022-10-03,2883,83,362789018,6.86,8.47,1.17
2022-10-03,2834,84,358896147,14.43,3.75,0.98
2022-10-03,4904,85,358369591,22.71,4.68,3.85
2022-10-03,1216,86,358053247,20.75,4.07,3.32
2022-10-03,2027,87,353261562,4.31,4.99,1.15
2022-10-03,1477,88,352884655,14.36,5.19,3.33
2022-10-03,3045,89,352879600,24.45,4.5,4.61
2022-10-03,9945,90,346432126,6.73,14.04,3.73
2022-10-03,2338,91,337049018,38.03,3.7,3.51
2022-10-03,2707,92,330310090,11.03,6.7,6.39
2022-10-03,5871,93,330239495,11.87,3.63,2.58
2022-10-03,8454,94,328954121,30.16,2.58,12.25
2022-10-03,1560,95,326252057,15.99,2.3,3.43
2022-10-03,3532,96,314770262,17.44,1.6,2.42
2022-10-03,2395,97,313534622,24.07,2.69,6.18
2022-10-03,2890,98,307800394,11.95,5.34,1.28
2022-10-03,6491,99,304761498,18.2,2.28,4.66
2022-10-03,2474,100,302063803,11.02,6.04,0.78
2022-10-03,2301,101,293795365,12.39,7.12,1.91
2022-10-03,1536,102,291862609,61.63,1.51,3.0
2022-10-03,3027,103,281906987,65.13,0.0,1.62
2022-10-03,2059,104,279631889,14.06,2.33,3.3
2022-10-03,2376,105,275088312,4.95,13.57,1.68
2022-10-03,3665,106,271766099,14.48,3.43,2.21
2022-10-03,2912,107,271046732,32.79,3.17,9.64
2022-10-03,2313,108,270968168,7.62,4.07,1.55
2022-10-03,2888,109,266043929,10.64,4.94,0.62
2022-10-03,2885,110,263204812,8.77,9.33,0.97
2022-10-03,2731,111,263063219,,0.0,5.84
2022-10-03,1802,112,259061627,6.31,9.95,1.04
2022-10-03,2353,113,258951997,7.12,10.43,1.05
2022-10-03,2887,114,253359436,13.87,8.18,0.88
2022-10-03,6271,115,251027080,8.4,5.37,1.28
2022-10-03,4968,116,244330782,,3.48,4.16
2022-10-03,3702,117,242417371,7.04,7.63,1.15
2022-10-03,4938,118,237535081,10.02,8.7,0.92
2022-10-03,2607,119,237529818,12.24,1.29,1.16
2022-10-03,2880,120,236335077,18.22,5.08,1.63
2022-10-03,8261,121,235760732,12.47,5.74,2.35
2022-10-03,2324,122,235392172,7.97,9.32,0.84
2022-10-03,2753,123,235050099,21.12,3.51,3.99
2022-10-03,2542,124,223661044,15.51,12.57,1.43
2022-10-03,2449,125,214766199,5.33,9.82,1.13
2022-10-03,5258,126,213461060,11.35,1.04,2.75
2022-10-03,1102,127,209827214,9.63,8.72,0.89
2022-10-03,2105,128,208677747,25.93,3.43,1.4
2022-10-03,6285,129,206725542,21.3,2.56,1.88
2022-10-03,6505,130,206407584,15.99,4.67,2.28
2022-10-03,1513,131,204450392,12.14,4.98,2.29
2022-10-03,6205,132,203654886,25.42,2.55,2.76
2022-10-03,3231,133,197597371,7.94,8.22,0.89
